"state","county","fips","candidate","party","votes","total_votes"
"KY","Meade",21163,"DONALD TRUMP","Republican",8660,12231
"KY","Meade",21163,"OTHER","Other",545,12231
"KY","Menifee",21165,"HILLARY CLINTON","Democrat",700,2779
"KY","Menifee",21165,"DONALD TRUMP","Republican",2010,2779
"KY","Menifee",21165,"OTHER","Other",69,2779
"KY","Mercer",21167,"HILLARY CLINTON","Democrat",2395,10585
"KY","Mercer",21167,"DONALD TRUMP","Republican",7740,10585
"KY","Mercer",21167,"OTHER","Other",450,10585
"KY","Metcalfe",21169,"HILLARY CLINTON","Democrat",976,4620
"KY","Metcalfe",21169,"DONALD TRUMP","Republican",3491,4620
"KY","Metcalfe",21169,"OTHER","Other",153,4620
"KY","Monroe",21171,"HILLARY CLINTON","Democrat",601,4991
"KY","Monroe",21171,"DONALD TRUMP","Republican",4278,4991
"KY","Monroe",21171,"OTHER","Other",112,4991
"KY","Montgomery",21173,"HILLARY CLINTON","Democrat",3158,11452
"KY","Montgomery",21173,"DONALD TRUMP","Republican",7856,11452
"KY","Montgomery",21173,"OTHER","Other",438,11452
"KY","Morgan",21175,"HILLARY CLINTON","Democrat",1006,4775
"KY","Morgan",21175,"DONALD TRUMP","Republican",3628,4775
"KY","Morgan",21175,"OTHER","Other",141,4775
"KY","Muhlenberg",21177,"HILLARY CLINTON","Democrat",3272,13060
"KY","Muhlenberg",21177,"DONALD TRUMP","Republican",9393,13060
"KY","Muhlenberg",21177,"OTHER","Other",395,13060
"KY","Nelson",21179,"HILLARY CLINTON","Democrat",6434,20802
"KY","Nelson",21179,"DONALD TRUMP","Republican",13431,20802
"KY","Nelson",21179,"OTHER","Other",937,20802
"KY","Nicholas",21181,"HILLARY CLINTON","Democrat",787,2841
"KY","Nicholas",21181,"DONALD TRUMP","Republican",1957,2841
"KY","Nicholas",21181,"OTHER","Other",97,2841
"KY","Ohio",21183,"HILLARY CLINTON","Democrat",2080,10398
"KY","Ohio",21183,"DONALD TRUMP","Republican",7942,10398
"KY","Ohio",21183,"OTHER","Other",376,10398
"KY","Oldham",21185,"HILLARY CLINTON","Democrat",10268,32853
"KY","Oldham",21185,"DONALD TRUMP","Republican",20469,32853
"KY","Oldham",21185,"OTHER","Other",2116,32853
"KY","Owen",21187,"HILLARY CLINTON","Democrat",1062,5001
"KY","Owen",21187,"DONALD TRUMP","Republican",3745,5001
"KY","Owen",21187,"OTHER","Other",194,5001
"KY","Owsley",21189,"HILLARY CLINTON","Democrat",256,1759
"KY","Owsley",21189,"DONALD TRUMP","Republican",1474,1759
"KY","Owsley",21189,"OTHER","Other",29,1759
"KY","Pendleton",21191,"HILLARY CLINTON","Democrat",1164,6007
"KY","Pendleton",21191,"DONALD TRUMP","Republican",4604,6007
"KY","Pendleton",21191,"OTHER","Other",239,6007
"KY","Perry",21193,"HILLARY CLINTON","Democrat",2136,10572
"KY","Perry",21193,"DONALD TRUMP","Republican",8158,10572
"KY","Perry",21193,"OTHER","Other",278,10572
"KY","Pike",21195,"HILLARY CLINTON","Democrat",4280,24665
"KY","Pike",21195,"DONALD TRUMP","Republican",19747,24665
"KY","Pike",21195,"OTHER","Other",638,24665
"KY","Powell",21197,"HILLARY CLINTON","Democrat",1272,4957
"KY","Powell",21197,"DONALD TRUMP","Republican",3513,4957
"KY","Powell",21197,"OTHER","Other",172,4957
"KY","Pulaski",21199,"HILLARY CLINTON","Democrat",4208,28041
"KY","Pulaski",21199,"DONALD TRUMP","Republican",22902,28041
"KY","Pulaski",21199,"OTHER","Other",931,28041
"KY","Robertson",21201,"HILLARY CLINTON","Democrat",222,1013
"KY","Robertson",21201,"DONALD TRUMP","Republican",759,1013
"KY","Robertson",21201,"OTHER","Other",32,1013
"KY","Rockcastle",21203,"HILLARY CLINTON","Democrat",915,6691
"KY","Rockcastle",21203,"DONALD TRUMP","Republican",5609,6691
"KY","Rockcastle",21203,"OTHER","Other",167,6691
"KY","Rowan",21205,"HILLARY CLINTON","Democrat",3295,8848
"KY","Rowan",21205,"DONALD TRUMP","Republican",5174,8848
"KY","Rowan",21205,"OTHER","Other",379,8848
"KY","Russell",21207,"HILLARY CLINTON","Democrat",1093,8174
"KY","Russell",21207,"DONALD TRUMP","Republican",6863,8174
"KY","Russell",21207,"OTHER","Other",218,8174
"KY","Scott",21209,"HILLARY CLINTON","Democrat",7715,24200
"KY","Scott",21209,"DONALD TRUMP","Republican",15052,24200
"KY","Scott",21209,"OTHER","Other",1433,24200
"KY","Shelby",21211,"HILLARY CLINTON","Democrat",6276,20580
"KY","Shelby",21211,"DONALD TRUMP","Republican",13196,20580
"KY","Shelby",21211,"OTHER","Other",1108,20580
"KY","Simpson",21213,"HILLARY CLINTON","Democrat",2144,7531
"KY","Simpson",21213,"DONALD TRUMP","Republican",5077,7531
"KY","Simpson",21213,"OTHER","Other",310,7531
"KY","Spencer",21215,"HILLARY CLINTON","Democrat",1921,9515
"KY","Spencer",21215,"DONALD TRUMP","Republican",7196,9515
"KY","Spencer",21215,"OTHER","Other",398,9515
"KY","Taylor",21217,"HILLARY CLINTON","Democrat",2553,11306
"KY","Taylor",21217,"DONALD TRUMP","Republican",8320,11306
"KY","Taylor",21217,"OTHER","Other",433,11306
"KY","Todd",21219,"HILLARY CLINTON","Democrat",1042,4779
"KY","Todd",21219,"DONALD TRUMP","Republican",3612,4779
"KY","Todd",21219,"OTHER","Other",125,4779
"KY","Trigg",21221,"HILLARY CLINTON","Democrat",1587,6751
"KY","Trigg",21221,"DONALD TRUMP","Republican",4931,6751
"KY","Trigg",21221,"OTHER","Other",233,6751
"KY","Trimble",21223,"HILLARY CLINTON","Democrat",879,3798
"KY","Trimble",21223,"DONALD TRUMP","Republican",2771,3798
"KY","Trimble",21223,"OTHER","Other",148,3798
"KY","Union",21225,"HILLARY CLINTON","Democrat",1331,6211
"KY","Union",21225,"DONALD TRUMP","Republican",4701,6211
"KY","Union",21225,"OTHER","Other",179,6211
"KY","Warren",21227,"HILLARY CLINTON","Democrat",16966,48454
"KY","Warren",21227,"DONALD TRUMP","Republican",28673,48454
"KY","Warren",21227,"OTHER","Other",2815,48454
"KY","Washington",21229,"HILLARY CLINTON","Democrat",1420,5636
"KY","Washington",21229,"DONALD TRUMP","Republican",4013,5636
"KY","Washington",21229,"OTHER","Other",203,5636
"KY","Wayne",21231,"HILLARY CLINTON","Democrat",1431,7992
"KY","Wayne",21231,"DONALD TRUMP","Republican",6371,7992
"KY","Wayne",21231,"OTHER","Other",190,7992
"KY","Webster",21233,"HILLARY CLINTON","Democrat",1240,5805
"KY","Webster",21233,"DONALD TRUMP","Republican",4397,5805
"KY","Webster",21233,"OTHER","Other",168,5805
"KY","Whitley",21235,"HILLARY CLINTON","Democrat",2067,13774
"KY","Whitley",21235,"DONALD TRUMP","Republican",11312,13774
"KY","Whitley",21235,"OTHER","Other",395,13774
"KY","Wolfe",21237,"HILLARY CLINTON","Democrat",753,2635
"KY","Wolfe",21237,"DONALD TRUMP","Republican",1804,2635
"KY","Wolfe",21237,"OTHER","Other",78,2635
"KY","Woodford",21239,"HILLARY CLINTON","Democrat",4958,13563
"KY","Woodford",21239,"DONALD TRUMP","Republican",7697,13563
"KY","Woodford",21239,"OTHER","Other",908,13563
"LA","Acadia",22001,"HILLARY CLINTON","Democrat",5638,27389
"LA","Acadia",22001,"DONALD TRUMP","Republican",21162,27389
"LA","Acadia",22001,"OTHER","Other",589,27389
"LA","Allen",22003,"HILLARY CLINTON","Democrat",2106,9245
"LA","Allen",22003,"DONALD TRUMP","Republican",6867,9245
"LA","Allen",22003,"OTHER","Other",272,9245
"LA","Ascension",22005,"HILLARY CLINTON","Democrat",16476,54678
"LA","Ascension",22005,"DONALD TRUMP","Republican",36143,54678
"LA","Ascension",22005,"OTHER","Other",2059,54678
"LA","Assumption",22007,"HILLARY CLINTON","Democrat",3931,10904
"LA","Assumption",22007,"DONALD TRUMP","Republican",6714,10904
"LA","Assumption",22007,"OTHER","Other",259,10904
"LA","Avoyelles",22009,"HILLARY CLINTON","Democrat",5035,16586
"LA","Avoyelles",22009,"DONALD TRUMP","Republican",11165,16586
"LA","Avoyelles",22009,"OTHER","Other",386,16586
"LA","Beauregard",22011,"HILLARY CLINTON","Democrat",2393,15078
"LA","Beauregard",22011,"DONALD TRUMP","Republican",12238,15078
"LA","Beauregard",22011,"OTHER","Other",447,15078
"LA","Bienville",22013,"HILLARY CLINTON","Democrat",3129,7005
"LA","Bienville",22013,"DONALD TRUMP","Republican",3756,7005
"LA","Bienville",22013,"OTHER","Other",120,7005
"LA","Bossier",22015,"HILLARY CLINTON","Democrat",12641,49848
"LA","Bossier",22015,"DONALD TRUMP","Republican",35474,49848
"LA","Bossier",22015,"OTHER","Other",1733,49848
"LA","Caddo",22017,"HILLARY CLINTON","Democrat",53483,105804
"LA","Caddo",22017,"DONALD TRUMP","Republican",49006,105804
"LA","Caddo",22017,"OTHER","Other",3315,105804
"LA","Calcasieu",22019,"HILLARY CLINTON","Democrat",26296,83785
"LA","Calcasieu",22019,"DONALD TRUMP","Republican",54191,83785
"LA","Calcasieu",22019,"OTHER","Other",3298,83785
"LA","Caldwell",22021,"HILLARY CLINTON","Democrat",788,4692
"LA","Caldwell",22021,"DONALD TRUMP","Republican",3822,4692
"LA","Caldwell",22021,"OTHER","Other",82,4692
"LA","Cameron",22023,"HILLARY CLINTON","Democrat",323,3692
"LA","Cameron",22023,"DONALD TRUMP","Republican",3256,3692
"LA","Cameron",22023,"OTHER","Other",113,3692
"LA","Catahoula",22025,"HILLARY CLINTON","Democrat",1322,4856
"LA","Catahoula",22025,"DONALD TRUMP","Republican",3479,4856
"LA","Catahoula",22025,"OTHER","Other",55,4856
"LA","Claiborne",22027,"HILLARY CLINTON","Democrat",2717,6421
"LA","Claiborne",22027,"DONALD TRUMP","Republican",3585,6421
"LA","Claiborne",22027,"OTHER","Other",119,6421
"LA","Concordia",22029,"HILLARY CLINTON","Democrat",3272,8872
"LA","Concordia",22029,"DONALD TRUMP","Republican",5477,8872
"LA","Concordia",22029,"OTHER","Other",123,8872
"LA","De Soto",22031,"HILLARY CLINTON","Democrat",5165,13500
"LA","De Soto",22031,"DONALD TRUMP","Republican",8068,13500
"LA","De Soto",22031,"OTHER","Other",267,13500
"LA","East Baton Rouge",22033,"HILLARY CLINTON","Democrat",102828,196491
"LA","East Baton Rouge",22033,"DONALD TRUMP","Republican",84660,196491
"LA","East Baton Rouge",22033,"OTHER","Other",9003,196491
"LA","East Carroll",22035,"HILLARY CLINTON","Democrat",1838,2939
"LA","East Carroll",22035,"DONALD TRUMP","Republican",1059,2939
"LA","East Carroll",22035,"OTHER","Other",42,2939
"LA","East Feliciana",22037,"HILLARY CLINTON","Democrat",4235,10042
"LA","East Feliciana",22037,"DONALD TRUMP","Republican",5569,10042
"LA","East Feliciana",22037,"OTHER","Other",238,10042
"LA","Evangeline",22039,"HILLARY CLINTON","Democrat",4208,14882
"LA","Evangeline",22039,"DONALD TRUMP","Republican",10360,14882
"LA","Evangeline",22039,"OTHER","Other",314,14882
"LA","Franklin",22041,"HILLARY CLINTON","Democrat",2506,9162
"LA","Franklin",22041,"DONALD TRUMP","Republican",6514,9162
"LA","Franklin",22041,"OTHER","Other",142,9162
"LA","Grant",22043,"HILLARY CLINTON","Democrat",1181,8821
"LA","Grant",22043,"DONALD TRUMP","Republican",7408,8821
"LA","Grant",22043,"OTHER","Other",232,8821
"LA","Iberia",22045,"HILLARY CLINTON","Democrat",10698,32454
"LA","Iberia",22045,"DONALD TRUMP","Republican",20903,32454
"LA","Iberia",22045,"OTHER","Other",853,32454
"LA","Iberville",22047,"HILLARY CLINTON","Democrat",8324,16043
"LA","Iberville",22047,"DONALD TRUMP","Republican",7320,16043
"LA","Iberville",22047,"OTHER","Other",399,16043
"LA","Jackson",22049,"HILLARY CLINTON","Democrat",2139,7464
"LA","Jackson",22049,"DONALD TRUMP","Republican",5169,7464
"LA","Jackson",22049,"OTHER","Other",156,7464
"LA","Jefferson",22051,"HILLARY CLINTON","Democrat",73670,181639
"LA","Jefferson",22051,"DONALD TRUMP","Republican",100398,181639
"LA","Jefferson",22051,"OTHER","Other",7571,181639
"LA","Jefferson Davis",22053,"HILLARY CLINTON","Democrat",3080,14277
"LA","Jefferson Davis",22053,"DONALD TRUMP","Republican",10775,14277
"LA","Jefferson Davis",22053,"OTHER","Other",422,14277
"LA","Lafayette",22055,"HILLARY CLINTON","Democrat",32726,105603
"LA","Lafayette",22055,"DONALD TRUMP","Republican",68195,105603
"LA","Lafayette",22055,"OTHER","Other",4682,105603
"LA","Lafourche",22057,"HILLARY CLINTON","Democrat",8423,41645
"LA","Lafourche",22057,"DONALD TRUMP","Republican",31959,41645
"LA","Lafourche",22057,"OTHER","Other",1263,41645
"LA","La Salle",22059,"HILLARY CLINTON","Democrat",605,6569
"LA","La Salle",22059,"DONALD TRUMP","Republican",5836,6569
"LA","La Salle",22059,"OTHER","Other",128,6569
"LA","Lincoln",22061,"HILLARY CLINTON","Democrat",7107,18669
"LA","Lincoln",22061,"DONALD TRUMP","Republican",10761,18669
"LA","Lincoln",22061,"OTHER","Other",801,18669
"LA","Livingston",22063,"HILLARY CLINTON","Democrat",6950,57730
"LA","Livingston",22063,"DONALD TRUMP","Republican",48824,57730
"LA","Livingston",22063,"OTHER","Other",1956,57730
"LA","Madison",22065,"HILLARY CLINTON","Democrat",2744,4732
"LA","Madison",22065,"DONALD TRUMP","Republican",1927,4732
"LA","Madison",22065,"OTHER","Other",61,4732
"LA","Morehouse",22067,"HILLARY CLINTON","Democrat",5155,11852
"LA","Morehouse",22067,"DONALD TRUMP","Republican",6502,11852
"LA","Morehouse",22067,"OTHER","Other",195,11852
"LA","Natchitoches",22069,"HILLARY CLINTON","Democrat",7144,16621
"LA","Natchitoches",22069,"DONALD TRUMP","Republican",8968,16621
"LA","Natchitoches",22069,"OTHER","Other",509,16621
"LA","Orleans",22071,"HILLARY CLINTON","Democrat",133996,165812
"LA","Orleans",22071,"DONALD TRUMP","Republican",24292,165812
"LA","Orleans",22071,"OTHER","Other",7524,165812
"LA","Ouachita",22073,"HILLARY CLINTON","Democrat",24428,68017
"LA","Ouachita",22073,"DONALD TRUMP","Republican",41734,68017
"LA","Ouachita",22073,"OTHER","Other",1855,68017
"LA","Plaquemines",22075,"HILLARY CLINTON","Democrat",3347,10573
"LA","Plaquemines",22075,"DONALD TRUMP","Republican",6900,10573
"LA","Plaquemines",22075,"OTHER","Other",326,10573
"LA","Pointe Coupee",22077,"HILLARY CLINTON","Democrat",4764,11761
"LA","Pointe Coupee",22077,"DONALD TRUMP","Republican",6789,11761
"LA","Pointe Coupee",22077,"OTHER","Other",208,11761
"LA","Rapides",22079,"HILLARY CLINTON","Democrat",18322,56844
"LA","Rapides",22079,"DONALD TRUMP","Republican",36816,56844
"LA","Rapides",22079,"OTHER","Other",1706,56844
"LA","Red River",22081,"HILLARY CLINTON","Democrat",1938,4422
"LA","Red River",22081,"DONALD TRUMP","Republican",2391,4422
"LA","Red River",22081,"OTHER","Other",93,4422
"LA","Richland",22083,"HILLARY CLINTON","Democrat",3157,9597
"LA","Richland",22083,"DONALD TRUMP","Republican",6287,9597
"LA","Richland",22083,"OTHER","Other",153,9597
"LA","Sabine",22085,"HILLARY CLINTON","Democrat",1703,9787
"LA","Sabine",22085,"DONALD TRUMP","Republican",7879,9787
"LA","Sabine",22085,"OTHER","Other",205,9787
"LA","St. Bernard",22087,"HILLARY CLINTON","Democrat",4960,15815
"LA","St. Bernard",22087,"DONALD TRUMP","Republican",10237,15815
"LA","St. Bernard",22087,"OTHER","Other",618,15815
"LA","St. Charles",22089,"HILLARY CLINTON","Democrat",8559,26192
"LA","St. Charles",22089,"DONALD TRUMP","Republican",16621,26192
"LA","St. Charles",22089,"OTHER","Other",1012,26192
"LA","St. Helena",22091,"HILLARY CLINTON","Democrat",3353,5964
"LA","St. Helena",22091,"DONALD TRUMP","Republican",2497,5964
"LA","St. Helena",22091,"OTHER","Other",114,5964
"LA","St. James",22093,"HILLARY CLINTON","Democrat",6418,12085
"LA","St. James",22093,"DONALD TRUMP","Republican",5456,12085
"LA","St. James",22093,"OTHER","Other",211,12085
"LA","St. John The Baptist",22095,"HILLARY CLINTON","Democrat",12661,20743
"LA","St. John The Baptist",22095,"DONALD TRUMP","Republican",7569,20743
"LA","St. John The Baptist",22095,"OTHER","Other",513,20743
"LA","St. Landry",22097,"HILLARY CLINTON","Democrat",17209,39977
"LA","St. Landry",22097,"DONALD TRUMP","Republican",21971,39977
"LA","St. Landry",22097,"OTHER","Other",797,39977
"LA","St. Martin",22099,"HILLARY CLINTON","Democrat",8266,25750
"LA","St. Martin",22099,"DONALD TRUMP","Republican",16873,25750
"LA","St. Martin",22099,"OTHER","Other",611,25750
"LA","St. Mary",22101,"HILLARY CLINTON","Democrat",8050,22877
"LA","St. Mary",22101,"DONALD TRUMP","Republican",14359,22877
"LA","St. Mary",22101,"OTHER","Other",468,22877
"LA","St. Tammany",22103,"HILLARY CLINTON","Democrat",27717,124392
"LA","St. Tammany",22103,"DONALD TRUMP","Republican",90915,124392
"LA","St. Tammany",22103,"OTHER","Other",5760,124392
"LA","Tangipahoa",22105,"HILLARY CLINTON","Democrat",16878,52416
"LA","Tangipahoa",22105,"DONALD TRUMP","Republican",33959,52416
"LA","Tangipahoa",22105,"OTHER","Other",1579,52416
"LA","Tensas",22107,"HILLARY CLINTON","Democrat",1332,2548
"LA","Tensas",22107,"DONALD TRUMP","Republican",1182,2548
"LA","Tensas",22107,"OTHER","Other",34,2548
"LA","Terrebonne",22109,"HILLARY CLINTON","Democrat",10665,43896
"LA","Terrebonne",22109,"DONALD TRUMP","Republican",31902,43896
"LA","Terrebonne",22109,"OTHER","Other",1329,43896
"LA","Union",22111,"HILLARY CLINTON","Democrat",2691,10894
"LA","Union",22111,"DONALD TRUMP","Republican",7972,10894
"LA","Union",22111,"OTHER","Other",231,10894
"LA","Vermilion",22113,"HILLARY CLINTON","Democrat",4857,25632
"LA","Vermilion",22113,"DONALD TRUMP","Republican",20063,25632
"LA","Vermilion",22113,"OTHER","Other",712,25632
"LA","Vernon",22115,"HILLARY CLINTON","Democrat",2665,16633
"LA","Vernon",22115,"DONALD TRUMP","Republican",13471,16633
"LA","Vernon",22115,"OTHER","Other",497,16633
"LA","Washington",22117,"HILLARY CLINTON","Democrat",5692,18628
"LA","Washington",22117,"DONALD TRUMP","Republican",12556,18628
"LA","Washington",22117,"OTHER","Other",380,18628
"LA","Webster",22119,"HILLARY CLINTON","Democrat",6260,18145
"LA","Webster",22119,"DONALD TRUMP","Republican",11542,18145
"LA","Webster",22119,"OTHER","Other",343,18145
"LA","West Baton Rouge",22121,"HILLARY CLINTON","Democrat",5383,12712
"LA","West Baton Rouge",22121,"DONALD TRUMP","Republican",6927,12712
"LA","West Baton Rouge",22121,"OTHER","Other",402,12712
"LA","West Carroll",22123,"HILLARY CLINTON","Democrat",715,4759
"LA","West Carroll",22123,"DONALD TRUMP","Republican",3970,4759
"LA","West Carroll",22123,"OTHER","Other",74,4759
"LA","West Feliciana",22125,"HILLARY CLINTON","Democrat",2248,5799
"LA","West Feliciana",22125,"DONALD TRUMP","Republican",3390,5799
"LA","West Feliciana",22125,"OTHER","Other",161,5799
"LA","Winn",22127,"HILLARY CLINTON","Democrat",1644,6372
"LA","Winn",22127,"DONALD TRUMP","Republican",4608,6372
"LA","Winn",22127,"OTHER","Other",120,6372
"ME","Androscoggin",23001,"HILLARY CLINTON","Democrat",23009,55601
"ME","Androscoggin",23001,"DONALD TRUMP","Republican",28227,55601
"ME","Androscoggin",23001,"OTHER","Other",4365,55601
"ME","Aroostook",23003,"HILLARY CLINTON","Democrat",13386,35097
"ME","Aroostook",23003,"DONALD TRUMP","Republican",19419,35097
"ME","Aroostook",23003,"OTHER","Other",2292,35097
"ME","Cumberland",23005,"HILLARY CLINTON","Democrat",102981,171818
"ME","Cumberland",23005,"DONALD TRUMP","Republican",57709,171818
"ME","Cumberland",23005,"OTHER","Other",11128,171818
"ME","Franklin",23007,"HILLARY CLINTON","Democrat",7016,16488
"ME","Franklin",23007,"DONALD TRUMP","Republican",7918,16488
"ME","Franklin",23007,"OTHER","Other",1554,16488
"ME","Hancock",23009,"HILLARY CLINTON","Democrat",16117,32130
"ME","Hancock",23009,"DONALD TRUMP","Republican",13705,32130
"ME","Hancock",23009,"OTHER","Other",2308,32130
"ME","Kennebec",23011,"HILLARY CLINTON","Democrat",29302,66208
"ME","Kennebec",23011,"DONALD TRUMP","Republican",31675,66208
"ME","Kennebec",23011,"OTHER","Other",5231,66208
"ME","Knox",23013,"HILLARY CLINTON","Democrat",12443,23147
"ME","Knox",23013,"DONALD TRUMP","Republican",9148,23147
"ME","Knox",23013,"OTHER","Other",1556,23147
"ME","Lincoln",23015,"HILLARY CLINTON","Democrat",10241,21503
"ME","Lincoln",23015,"DONALD TRUMP","Republican",9727,21503
"ME","Lincoln",23015,"OTHER","Other",1535,21503
"ME","Oxford",23017,"HILLARY CLINTON","Democrat",12172,31201
"ME","Oxford",23017,"DONALD TRUMP","Republican",16210,31201
"ME","Oxford",23017,"OTHER","Other",2819,31201
"ME","Penobscot",23019,"HILLARY CLINTON","Democrat",32838,80540
"ME","Penobscot",23019,"DONALD TRUMP","Republican",41622,80540
